Timestamp,Milliseconds,X,Y,Z
2019-06-12 20:37:29,25201,0.35999998,10.32,-53.1
2019-06-12 20:37:29,25302,-0.06,11.639999,-53.94
2019-06-12 20:37:29,25401,-0.17999999,10.92,-53.52
2019-06-12 20:37:29,25502,-0.24,10.8,-53.94
2019-06-12 20:37:29,25601,0.12,11.04,-53.16
2019-06-12 20:37:29,25701,-0.12,11.28,-53.46
2019-06-12 20:37:29,25802,-0.24,11.219999,-53.1
2019-06-12 20:37:29,25901,-0.48,11.219999,-53.76
2019-06-12 20:37:29,26002,0.06,10.92,-53.64
2019-06-12 20:37:30,26101,-1.14,10.86,-53.579998
2019-06-12 20:37:30,26202,-0.06,11.04,-54.239998
2019-06-12 20:37:30,26301,0.29999998,11.16,-53.64
2019-06-12 20:37:30,26401,0.71999997,10.8,-53.039997
2019-06-12 20:37:30,26502,-0.17999999,11.4,-54.12
2019-06-12 20:37:30,26602,-0.06,11.219999,-53.82
2019-06-12 20:37:30,26701,-0.29999998,11.219999,-53.039997
2019-06-12 20:37:30,26802,-1.5,10.86,-54.0
2019-06-12 20:37:30,26902,-0.06,11.04,-53.64
2019-06-12 20:37:30,27002,-0.9,10.98,-53.16
2019-06-12 20:37:31,27101,0.59999996,11.16,-52.98
2019-06-12 20:37:31,27201,-0.06,10.679999,-52.92
2019-06-12 20:37:31,27301,-0.06,11.5199995,-53.699997
2019-06-12 20:37:31,27401,0.06,11.34,-53.28
2019-06-12 20:37:31,27501,-0.59999996,11.58,-53.879997
2019-06-12 20:37:31,27601,-0.17999999,11.04,-53.82
2019-06-12 20:37:31,27702,0.24,11.04,-53.879997
2019-06-12 20:37:31,27801,0.06,10.8,-53.64
2019-06-12 20:37:31,27902,-0.24,11.219999,-53.52
2019-06-12 20:37:31,28001,0.35999998,11.5199995,-53.879997
2019-06-12 20:37:32,28101,0.35999998,11.28,-53.52
2019-06-12 20:37:32,28202,0.59999996,11.5199995,-53.76
2019-06-12 20:37:32,28301,-0.12,10.92,-54.42
2019-06-12 20:37:32,28401,-0.48,11.16,-53.28
2019-06-12 20:37:32,28501,-0.42,11.16,-53.219997
2019-06-12 20:37:32,28601,-0.42,11.46,-53.699997
2019-06-12 20:37:32,28701,-0.48,11.16,-53.46
2019-06-12 20:37:32,28802,-0.53999996,11.46,-53.579998
2019-06-12 20:37:32,28901,0.53999996,11.099999,-53.579998
2019-06-12 20:37:32,29001,0.17999999,11.5199995,-53.879997
2019-06-12 20:37:33,29101,0.42,11.7,-53.64
2019-06-12 20:37:33,29201,0.24,10.8,-53.64
2019-06-12 20:37:33,29302,-0.12,11.219999,-53.52
2019-06-12 20:37:33,29401,-0.48,10.92,-53.16
2019-06-12 20:37:33,29501,-0.29999998,11.28,-53.52
2019-06-12 20:37:33,29602,-0.06,10.74,-53.52
2019-06-12 20:37:33,29701,-0.78,11.219999,-53.16
2019-06-12 20:37:33,29801,-0.24,11.34,-53.28
2019-06-12 20:37:33,29902,0.0,11.16,-54.12
2019-06-12 20:37:33,30001,-0.48,10.559999,-53.64
2019-06-12 20:37:34,30101,-0.65999997,12.12,-53.34
2019-06-12 20:37:34,30202,-0.24,10.92,-53.219997
2019-06-12 20:37:34,30301,-1.26,10.679999,-53.219997
2019-06-12 20:37:34,30401,-0.42,11.4,-53.34
2019-06-12 20:37:34,30502,-0.06,10.8,-53.76
2019-06-12 20:37:34,30601,0.24,11.28,-54.18
2019-06-12 20:37:34,30701,-0.29999998,12.059999,-53.94
2019-06-12 20:37:34,30801,-0.78,12.059999,-53.219997
2019-06-12 20:37:34,30901,-0.78,11.4,-53.879997
2019-06-12 20:37:34,31002,-0.06,11.04,-53.52
2019-06-12 20:37:35,31101,-0.53999996,11.7,-54.18
2019-06-12 20:37:35,31201,0.12,11.4,-53.699997
2019-06-12 20:37:35,31302,-0.96,11.34,-53.219997
2019-06-12 20:37:35,31401,-0.84,11.16,-53.399998
2019-06-12 20:37:35,31501,0.0,11.04,-53.34
2019-06-12 20:37:35,31602,-0.59999996,11.219999,-53.34
2019-06-12 20:37:35,31701,0.29999998,11.82,-54.12
2019-06-12 20:37:35,31801,0.9,10.92,-53.46
2019-06-12 20:37:35,31902,-0.9,11.219999,-53.039997
2019-06-12 20:37:35,32001,-0.59999996,11.04,-53.46
2019-06-12 20:37:36,32101,-1.14,11.34,-53.699997
2019-06-12 20:37:36,32202,-0.84,11.16,-53.94
2019-06-12 20:37:36,32301,-0.12,10.62,-53.46
2019-06-12 20:37:36,32402,-1.14,11.28,-53.219997
2019-06-12 20:37:36,32501,-0.12,11.099999,-53.52
2019-06-12 20:37:36,32601,-0.84,10.86,-53.039997
2019-06-12 20:37:36,32702,-0.24,11.34,-53.219997
2019-06-12 20:37:36,32801,-0.35999998,11.82,-53.699997
2019-06-12 20:37:36,32901,0.53999996,11.58,-53.82
2019-06-12 20:37:36,33002,0.48,10.98,-53.94
2019-06-12 20:37:37,33101,-0.29999998,11.759999,-53.94
2019-06-12 20:37:37,33201,-0.06,11.7,-53.34
2019-06-12 20:37:37,33301,0.0,11.639999,-54.239998
2019-06-12 20:37:37,33402,-0.53999996,11.639999,-53.82
2019-06-12 20:37:37,33501,-1.1999999,10.98,-53.879997
2019-06-12 20:37:37,33601,-0.06,10.8,-53.94
2019-06-12 20:37:37,33702,0.06,11.34,-54.239998
2019-06-12 20:37:37,33801,-0.24,10.08,-54.0
2019-06-12 20:37:37,33901,0.35999998,11.639999,-53.76
2019-06-12 20:37:37,34001,0.24,11.46,-53.94
2019-06-12 20:37:38,34101,-0.59999996,11.16,-53.64
2019-06-12 20:37:38,34201,-0.42,11.28,-54.78
2019-06-12 20:37:38,34301,-0.06,11.04,-52.739998
2019-06-12 20:37:38,34401,0.42,11.219999,-53.699997
2019-06-12 20:37:38,34501,-1.1999999,11.5199995,-53.52
2019-06-12 20:37:38,34602,-0.48,11.28,-53.82
2019-06-12 20:37:38,34701,-1.4399999,10.8,-53.219997
2019-06-12 20:37:38,34801,-1.26,10.8,-53.46
2019-06-12 20:37:38,34902,-1.62,11.099999,-54.12
2019-06-12 20:37:38,35001,-0.35999998,11.639999,-53.16
2019-06-12 20:37:39,35101,-0.24,11.16,-53.399998
2019-06-12 20:37:39,35202,0.29999998,10.98,-53.579998
2019-06-12 20:37:39,35301,-0.35999998,11.219999,-53.699997
2019-06-12 20:37:39,35401,0.35999998,11.16,-53.219997
2019-06-12 20:37:39,35501,-0.12,11.04,-53.52
2019-06-12 20:37:39,35601,-0.29999998,11.16,-53.28
2019-06-12 20:37:39,35701,0.59999996,11.639999,-54.059998
2019-06-12 20:37:39,35802,0.0,11.28,-53.399998
2019-06-12 20:37:39,35901,0.24,10.86,-53.82
2019-06-12 20:37:39,36001,0.12,11.28,-53.52
2019-06-12 20:37:40,36102,-0.29999998,10.8,-53.699997
2019-06-12 20:37:40,36201,-0.59999996,11.219999,-53.82
2019-06-12 20:37:40,36301,-1.56,10.92,-53.699997
2019-06-12 20:37:40,36402,-1.38,11.46,-53.579998
2019-06-12 20:37:40,36501,-1.14,10.679999,-53.46
2019-06-12 20:37:40,36602,-0.53999996,11.46,-53.76
2019-06-12 20:37:40,36702,-0.12,10.679999,-53.16
2019-06-12 20:37:40,36801,0.59999996,10.62,-53.52
2019-06-12 20:37:40,36902,0.12,10.92,-53.579998
2019-06-12 20:37:40,37001,-1.02,10.98,-52.98
2019-06-12 20:37:41,37102,-0.59999996,10.86,-53.879997
2019-06-12 20:37:41,37201,-0.06,11.04,-53.1
2019-06-12 20:37:41,37302,-0.42,11.16,-54.36
2019-06-12 20:37:41,37401,-1.1999999,11.16,-52.92
2019-06-12 20:37:41,37502,-0.71999997,10.92,-53.82
2019-06-12 20:37:41,37602,-0.65999997,11.219999,-52.98
2019-06-12 20:37:41,37701,-0.65999997,10.559999,-53.039997
2019-06-12 20:37:41,37802,-0.71999997,11.099999,-53.52
2019-06-12 20:37:41,37901,-0.06,10.98,-53.039997
2019-06-12 20:37:41,38001,0.17999999,10.98,-53.82
2019-06-12 20:37:42,38101,-0.78,11.16,-53.52
2019-06-12 20:37:42,38202,-0.06,11.219999,-54.239998
2019-06-12 20:37:42,38301,-0.48,11.099999,-53.46
2019-06-12 20:37:42,38401,0.06,11.34,-53.579998
2019-06-12 20:37:42,38501,0.59999996,10.26,-52.98
2019-06-12 20:37:42,38602,-0.24,11.34,-53.699997
2019-06-12 20:37:42,38701,0.12,11.4,-53.76
2019-06-12 20:37:42,38801,-0.24,11.16,-53.28
2019-06-12 20:37:42,38902,-0.78,11.5199995,-53.879997
2019-06-12 20:37:42,39001,-0.42,10.74,-54.3
2019-06-12 20:37:43,39101,0.35999998,11.04,-53.82
